Property ID,Address,Size (sq ft),Age (years),Type,Floors,Condition,Construction Material,Fire Safety Systems,Accessibility Features,Recent Renovations,Current Use,Occupancy Status,Environmental Hazards,Inspection ID,Date of Last Inspection,Inspection Results,Identified Issues,Compliance Status,Quote ID,Service Required,Service Cost,Date of Quote,Region,Time Taken to Generate Quote,Quote Expiry Date,Quote Closure Status,Has Alarms,Has Sprinklers,Has Extinguishers
37146,"81071 Jenkins Station Apt. 054
Perrybury, AK 12079",9458,5,Residential,8,Excellent,Steel,Alarms,"Ramps, Elevator, None",Either course.,Residential,Vacant,Mold,40417.0,2021-12-26,Passed with minor issues,Take interview side form.,Non-compliant,46853.0,HVAC Installation,561.35,2024-01-19,New Joshuaview,2 days,2025-08-26,Expired,1,0,0
37200,"68114 Evelyn Prairie
North Monicaland, CO 61260",666,35,Industrial,3,Poor,Steel,Sprinklers,Wide Doorways,Itself economic whether.,Retail,Occupied,Asbestos,870.0,2022-10-20,Passed with minor issues,Heavy nothing issue think must.,Non-compliant,43946.0,Electrical Work,3504.66,2024-04-08,North Luisland,5 days,2024-11-30,Converted,0,1,0
37246,"1247 Smith Meadows
North Logan, PA 25116",8142,38,Commercial,5,Fair,Brick,"Extinguishers, Sprinklers, Alarms","Wide Doorways, Ramps, Elevator, None",Billion.,Retail,Vacant,Mold,48611.0,2023-04-08,Passed,Cup low character style thing four bag.,Compliant,43082.0,HVAC Installation,3193.54,2024-02-10,Jonathanstad,6 days,2025-03-18,Closed,1,1,1
37250,"89669 Walton Bypass Apt. 893
South Susan, MA 87055",760,82,Commercial,6,Poor,Steel,Extinguishers,"None, Ramps, Wide Doorways",Almost claim out.,Residential,Vacant,Asbestos,28175.0,2023-02-16,Failed,Student cause through write likely people tell.,Compliant,15399.0,Roof Repair,2611.62,2024-01-21,Port Josephfort,4 days,2024-10-14,Expired,0,0,1
37285,"6789 Owens Mountains Suite 188
Fernandezville, WY 85327",3369,100,Industrial,2,Poor,Brick,Extinguishers,Ramps,Walk edge.,Warehouse,Vacant,Lead Paint,7120.0,2024-07-29,Passed,Natural morning special speak.,Compliant,13929.0,Plumbing,4137.83,2023-10-11,West Johnview,3 days,2025-01-17,Closed,0,0,1
37285,"6789 Owens Mountains Suite 188
Fernandezville, WY 85327",3369,100,Industrial,2,Poor,Brick,Extinguishers,Ramps,Walk edge.,Warehouse,Vacant,Lead Paint,20713.0,2022-04-04,Passed,Pass piece one week.,Non-compliant,13929.0,Plumbing,4137.83,2023-10-11,West Johnview,3 days,2025-01-17,Closed,0,0,1
37285,"6789 Owens Mountains Suite 188
Fernandezville, WY 85327",3369,100,Industrial,2,Poor,Brick,Extinguishers,Ramps,Walk edge.,Warehouse,Vacant,Lead Paint,34385.0,2023-07-26,Passed with minor issues,Of high attention shake prevent.,Compliant,13929.0,Plumbing,4137.83,2023-10-11,West Johnview,3 days,2025-01-17,Closed,0,0,1
37304,"227 James Divide Apt. 216
Kathrynton, AK 76262",9224,92,Residential,3,Good,Concrete,Alarms,"Elevator, Wide Doorways, None, Ramps",By degree.,Warehouse,Occupied,Lead Paint,15627.0,2022-03-16,Passed,Next service serve fly current newspaper weight item.,Non-compliant,4260.0,Interior Painting,3180.61,2024-09-04,North Dawn,4 days,2025-08-08,Expired,1,0,0
37311,"83971 Marshall Glen
North Elizabethhaven, IA 66893",5930,3,Residential,10,Good,Brick,"Extinguishers, Sprinklers, Alarms","None, Wide Doorways, Ramps",Child section.,Retail,Vacant,Lead Paint,36609.0,2024-04-15,Passed with minor issues,Environment over enter change seek.,Compliant,27746.0,HVAC Installation,3660.81,2023-11-06,Limouth,6 days,2025-07-01,Converted,1,1,1
37313,"995 Burton Trace Apt. 722
New Sydneyborough, CT 84402",5844,3,Industrial,2,Fair,Concrete,"Extinguishers, Sprinklers, Alarms","Ramps, Wide Doorways, Elevator, None",Wonder issue across.,Warehouse,Occupied,Mold,21427.0,2022-12-29,Passed,Business factor start industry including seat watch follow.,Non-compliant,20237.0,HVAC Installation,4806.06,2023-11-03,Kevinmouth,1 days,2024-10-16,Expired,1,1,1
37313,"995 Burton Trace Apt. 722
New Sydneyborough, CT 84402",5844,3,Industrial,2,Fair,Concrete,"Extinguishers, Sprinklers, Alarms","Ramps, Wide Doorways, Elevator, None",Wonder issue across.,Warehouse,Occupied,Mold,47393.0,2022-03-22,Passed with minor issues,Generation get single pull score find.,Compliant,20237.0,HVAC Installation,4806.06,2023-11-03,Kevinmouth,1 days,2024-10-16,Expired,1,1,1
37341,"62055 Bethany Valleys
Lake Robertport, WY 92517",501,65,Residential,3,Fair,Steel,"Extinguishers, Sprinklers, Alarms","Elevator, None, Wide Doorways, Ramps",Play plant small.,Warehouse,Occupied,Mold,42359.0,2021-11-30,Failed,Perhaps matter thank police.,Compliant,8720.0,Plumbing,3050.37,2024-04-08,Lake Traciberg,1 days,2025-04-19,Closed,1,1,1
37341,"62055 Bethany Valleys
Lake Robertport, WY 92517",501,65,Residential,3,Fair,Steel,"Extinguishers, Sprinklers, Alarms","Elevator, None, Wide Doorways, Ramps",Play plant small.,Warehouse,Occupied,Mold,42359.0,2021-11-30,Failed,Perhaps matter thank police.,Compliant,23643.0,Roof Repair,616.09,2024-02-08,West William,4 days,2024-12-19,Expired,1,1,1
37352,"4985 Higgins Light
Rhondachester, AZ 89992",6384,19,Industrial,10,Fair,Wood,"Sprinklers, Alarms, Extinguishers","Elevator, None, Ramps",Difficult.,Retail,Occupied,Lead Paint,27752.0,2023-08-02,Passed with minor issues,Southern friend occur color point.,Compliant,19914.0,Interior Painting,3757.02,2023-11-29,Connietown,1 days,2025-03-27,Converted,1,1,1
37352,"4985 Higgins Light
Rhondachester, AZ 89992",6384,19,Industrial,10,Fair,Wood,"Sprinklers, Alarms, Extinguishers","Elevator, None, Ramps",Difficult.,Retail,Occupied,Lead Paint,27752.0,2023-08-02,Passed with minor issues,Southern friend occur color point.,Compliant,21948.0,Interior Painting,2930.17,2024-01-04,East Michaelshire,1 days,2024-11-07,Expired,1,1,1
37352,"4985 Higgins Light
Rhondachester, AZ 89992",6384,19,Industrial,10,Fair,Wood,"Sprinklers, Alarms, Extinguishers","Elevator, None, Ramps",Difficult.,Retail,Occupied,Lead Paint,37184.0,2022-03-24,Passed with minor issues,Nearly already claim to.,Compliant,19914.0,Interior Painting,3757.02,2023-11-29,Connietown,1 days,2025-03-27,Converted,1,1,1
37352,"4985 Higgins Light
Rhondachester, AZ 89992",6384,19,Industrial,10,Fair,Wood,"Sprinklers, Alarms, Extinguishers","Elevator, None, Ramps",Difficult.,Retail,Occupied,Lead Paint,37184.0,2022-03-24,Passed with minor issues,Nearly already claim to.,Compliant,21948.0,Interior Painting,2930.17,2024-01-04,East Michaelshire,1 days,2024-11-07,Expired,1,1,1
37358,"6501 Amanda Falls
Ellenville, MO 30638",3888,46,Residential,5,Good,Wood,Sprinklers,Elevator,Seven.,Retail,Vacant,Mold,40734.0,2023-10-24,Passed with minor issues,Let worry cover anything will reflect stop.,Compliant,4896.0,HVAC Installation,2395.79,2024-08-05,Ericport,3 days,2025-06-12,Converted,0,1,0
37358,"6501 Amanda Falls
Ellenville, MO 30638",3888,46,Residential,5,Good,Wood,Sprinklers,Elevator,Seven.,Retail,Vacant,Mold,40734.0,2023-10-24,Passed with minor issues,Let worry cover anything will reflect stop.,Compliant,30449.0,Electrical Work,1204.96,2023-11-16,Allentown,2 days,2025-05-21,Pending,0,1,0
37365,"5233 Armstrong Meadows
Morrisport, NH 55804",7780,90,Industrial,10,Excellent,Concrete,Sprinklers,Elevator,At program.,Residential,Occupied,Asbestos,28036.0,2023-10-15,Failed,Simple decide throughout fight ahead.,Non-compliant,26406.0,HVAC Installation,3681.27,2024-06-03,Cindystad,4 days,2025-06-26,Converted,0,1,0
37369,"853 Linda Highway Apt. 912
Katherineton, CT 61488",7136,98,Commercial,10,Fair,Brick,Extinguishers,Wide Doorways,Whole open approach.,Warehouse,Vacant,Asbestos,24448.0,2022-09-03,Passed with minor issues,Show appear along quality race television party.,Non-compliant,3150.0,Interior Painting,4269.35,2023-09-23,Joseville,3 days,2025-01-25,Expired,0,0,1
37369,"853 Linda Highway Apt. 912
Katherineton, CT 61488",7136,98,Commercial,10,Fair,Brick,Extinguishers,Wide Doorways,Whole open approach.,Warehouse,Vacant,Asbestos,24448.0,2022-09-03,Passed with minor issues,Show appear along quality race television party.,Non-compliant,18241.0,Interior Painting,2353.99,2023-10-03,North Pamela,7 days,2025-03-17,Closed,0,0,1
37369,"853 Linda Highway Apt. 912
Katherineton, CT 61488",7136,98,Commercial,10,Fair,Brick,Extinguishers,Wide Doorways,Whole open approach.,Warehouse,Vacant,Asbestos,45995.0,2024-01-09,Passed,Develop enjoy concern president with success.,Non-compliant,3150.0,Interior Painting,4269.35,2023-09-23,Joseville,3 days,2025-01-25,Expired,0,0,1
37369,"853 Linda Highway Apt. 912
Katherineton, CT 61488",7136,98,Commercial,10,Fair,Brick,Extinguishers,Wide Doorways,Whole open approach.,Warehouse,Vacant,Asbestos,45995.0,2024-01-09,Passed,Develop enjoy concern president with success.,Non-compliant,18241.0,Interior Painting,2353.99,2023-10-03,North Pamela,7 days,2025-03-17,Closed,0,0,1
37405,"87610 Chelsea Roads Apt. 177
West Aaronfurt, VA 90383",589,67,Industrial,9,Fair,Wood,"Extinguishers, Sprinklers","None, Elevator, Wide Doorways",Fear environmental as.,Residential,Vacant,Lead Paint,36792.0,2022-10-11,Passed,Usually number happy single call.,Non-compliant,30419.0,Electrical Work,4103.5,2024-09-03,North Lisastad,6 days,2024-11-12,Expired,0,1,1
37405,"87610 Chelsea Roads Apt. 177
West Aaronfurt, VA 90383",589,67,Industrial,9,Fair,Wood,"Extinguishers, Sprinklers","None, Elevator, Wide Doorways",Fear environmental as.,Residential,Vacant,Lead Paint,37180.0,2022-05-04,Passed with minor issues,And rate there card environmental.,Non-compliant,30419.0,Electrical Work,4103.5,2024-09-03,North Lisastad,6 days,2024-11-12,Expired,0,1,1
37460,"34095 Gabriel Skyway
Port Jennifer, DC 27666",1440,88,Residential,10,Fair,Wood,"Extinguishers, Sprinklers","Ramps, None, Wide Doorways",Top score.,Warehouse,Vacant,Mold,8835.0,2024-01-01,Passed with minor issues,Wait nice drug hair.,Non-compliant,18798.0,Interior Painting,1037.75,2024-06-26,East Jillburgh,3 days,2025-03-25,Closed,0,1,1
37515,"01968 Loretta Gardens
Adamshire, IL 17648",1837,87,Residential,6,Poor,Concrete,"Sprinklers, Extinguishers","None, Ramps",Energy our lawyer.,Warehouse,Vacant,Mold,38238.0,2022-01-09,Passed with minor issues,Son throughout order play certain.,Non-compliant,9131.0,Roof Repair,3835.65,2023-10-14,Christiemouth,4 days,2025-07-30,Converted,0,1,1
37515,"01968 Loretta Gardens
Adamshire, IL 17648",1837,87,Residential,6,Poor,Concrete,"Sprinklers, Extinguishers","None, Ramps",Energy our lawyer.,Warehouse,Vacant,Mold,38238.0,2022-01-09,Passed with minor issues,Son throughout order play certain.,Non-compliant,32493.0,Plumbing,3108.98,2024-06-21,West Lucas,3 days,2024-12-01,Converted,0,1,1
37519,"340 Brandon Viaduct Apt. 739
New Jefferyport, ME 90665",9368,10,Residential,7,Good,Steel,"Sprinklers, Extinguishers","Wide Doorways, Ramps, Elevator",American artist.,Residential,Occupied,Lead Paint,9909.0,2024-01-22,Passed,Off work amount.,Non-compliant,27758.0,Roof Repair,1721.74,2024-04-03,Garrisonhaven,2 days,2025-07-25,Converted,0,1,1
37536,"PSC 8418, Box 4311
APO AA 21044",2283,30,Residential,6,Good,Brick,"Sprinklers, Extinguishers, Alarms","Ramps, Wide Doorways, Elevator",Attorney training realize.,Residential,Vacant,Mold,13386.0,2022-07-30,Passed,Along staff event environment value I.,Non-compliant,1287.0,Interior Painting,3165.61,2023-11-15,Kevinland,3 days,2025-07-03,Expired,1,1,1
37536,"PSC 8418, Box 4311
APO AA 21044",2283,30,Residential,6,Good,Brick,"Sprinklers, Extinguishers, Alarms","Ramps, Wide Doorways, Elevator",Attorney training realize.,Residential,Vacant,Mold,13386.0,2022-07-30,Passed,Along staff event environment value I.,Non-compliant,22888.0,Interior Painting,3699.25,2023-12-23,East Jesseville,5 days,2025-07-16,Closed,1,1,1
37543,"40040 Jeanette Bridge
Timothyberg, FL 33431",4171,93,Commercial,4,Fair,Steel,Sprinklers,"Elevator, None, Ramps",None source impact.,Retail,Vacant,Mold,35570.0,2023-11-04,Failed,Wear hot play than same.,Non-compliant,2999.0,Interior Painting,1477.75,2023-10-10,Lake Patricia,6 days,2025-07-06,Expired,0,1,0
37543,"40040 Jeanette Bridge
Timothyberg, FL 33431",4171,93,Commercial,4,Fair,Steel,Sprinklers,"Elevator, None, Ramps",None source impact.,Retail,Vacant,Mold,35570.0,2023-11-04,Failed,Wear hot play than same.,Non-compliant,46624.0,Plumbing,660.44,2023-12-09,Michaelmouth,4 days,2024-10-25,Converted,0,1,0
37569,"549 Lee Centers
Roystad, CO 14506",1428,17,Residential,3,Good,Concrete,"Alarms, Sprinklers","None, Ramps, Elevator, Wide Doorways",Race how.,Residential,Vacant,Lead Paint,2405.0,2023-11-05,Passed,Throughout seven him successful sister.,Compliant,23585.0,Plumbing,3944.36,2023-09-17,Medinaborough,1 days,2025-02-18,Closed,1,1,0
37569,"549 Lee Centers
Roystad, CO 14506",1428,17,Residential,3,Good,Concrete,"Alarms, Sprinklers","None, Ramps, Elevator, Wide Doorways",Race how.,Residential,Vacant,Lead Paint,47616.0,2022-09-02,Failed,Nothing already building and baby after according nice.,Compliant,23585.0,Plumbing,3944.36,2023-09-17,Medinaborough,1 days,2025-02-18,Closed,1,1,0
37569,"549 Lee Centers
Roystad, CO 14506",1428,17,Residential,3,Good,Concrete,"Alarms, Sprinklers","None, Ramps, Elevator, Wide Doorways",Race how.,Residential,Vacant,Lead Paint,49246.0,2023-10-09,Passed with minor issues,System cold easy.,Non-compliant,23585.0,Plumbing,3944.36,2023-09-17,Medinaborough,1 days,2025-02-18,Closed,1,1,0
37583,"196 Frank Spring
Melissatown, PA 86903",6237,6,Residential,7,Good,Concrete,"Extinguishers, Alarms",Wide Doorways,Position develop.,Retail,Occupied,Mold,46048.0,2023-03-18,Failed,Writer morning possible trial federal still education.,Compliant,29182.0,Plumbing,2987.5,2024-09-05,Port Jenna,6 days,2024-11-22,Converted,1,0,1
37583,"196 Frank Spring
Melissatown, PA 86903",6237,6,Residential,7,Good,Concrete,"Extinguishers, Alarms",Wide Doorways,Position develop.,Retail,Occupied,Mold,46048.0,2023-03-18,Failed,Writer morning possible trial federal still education.,Compliant,48749.0,HVAC Installation,619.31,2023-12-22,Shawnberg,1 days,2024-11-25,Converted,1,0,1
37588,"427 Austin Ville Suite 500
Martinton, CO 01966",2106,11,Commercial,7,Excellent,Brick,"Sprinklers, Extinguishers","Ramps, Elevator",Force hundred.,Residential,Occupied,Mold,79.0,2022-11-23,Failed,Stage claim property occur his.,Non-compliant,23612.0,Roof Repair,4294.13,2024-04-14,Andreamouth,1 days,2025-05-25,Pending,0,1,1
37588,"427 Austin Ville Suite 500
Martinton, CO 01966",2106,11,Commercial,7,Excellent,Brick,"Sprinklers, Extinguishers","Ramps, Elevator",Force hundred.,Residential,Occupied,Mold,79.0,2022-11-23,Failed,Stage claim property occur his.,Non-compliant,31704.0,Plumbing,3109.4,2023-12-27,Silvafurt,5 days,2024-11-19,Pending,0,1,1
37588,"427 Austin Ville Suite 500
Martinton, CO 01966",2106,11,Commercial,7,Excellent,Brick,"Sprinklers, Extinguishers","Ramps, Elevator",Force hundred.,Residential,Occupied,Mold,38403.0,2024-01-08,Passed,Another artist trouble trial music.,Compliant,23612.0,Roof Repair,4294.13,2024-04-14,Andreamouth,1 days,2025-05-25,Pending,0,1,1
37588,"427 Austin Ville Suite 500
Martinton, CO 01966",2106,11,Commercial,7,Excellent,Brick,"Sprinklers, Extinguishers","Ramps, Elevator",Force hundred.,Residential,Occupied,Mold,38403.0,2024-01-08,Passed,Another artist trouble trial music.,Compliant,31704.0,Plumbing,3109.4,2023-12-27,Silvafurt,5 days,2024-11-19,Pending,0,1,1
37651,"3266 Alex Mews
Tanyabury, SD 94817",4359,72,Commercial,3,Poor,Steel,"Sprinklers, Extinguishers, Alarms","Ramps, None, Wide Doorways",Discuss piece.,Retail,Vacant,Lead Paint,8047.0,2022-11-10,Failed,Race itself TV current ahead.,Non-compliant,47899.0,Electrical Work,1207.44,2023-11-07,Danielborough,4 days,2025-01-25,Expired,1,1,1
37651,"3266 Alex Mews
Tanyabury, SD 94817",4359,72,Commercial,3,Poor,Steel,"Sprinklers, Extinguishers, Alarms","Ramps, None, Wide Doorways",Discuss piece.,Retail,Vacant,Lead Paint,32416.0,2024-08-05,Passed with minor issues,Benefit management worker small Democrat person.,Compliant,47899.0,Electrical Work,1207.44,2023-11-07,Danielborough,4 days,2025-01-25,Expired,1,1,1
37711,"PSC 6696, Box 0967
APO AP 02451",5443,35,Commercial,7,Poor,Brick,"Sprinklers, Alarms","Ramps, Elevator",Her threat.,Retail,Occupied,Mold,29702.0,2023-09-26,Failed,Shake name join talk life.,Compliant,8953.0,Plumbing,3454.63,2023-10-28,South Jacquelinefurt,6 days,2025-04-10,Converted,1,1,0
37711,"PSC 6696, Box 0967
APO AP 02451",5443,35,Commercial,7,Poor,Brick,"Sprinklers, Alarms","Ramps, Elevator",Her threat.,Retail,Occupied,Mold,29702.0,2023-09-26,Failed,Shake name join talk life.,Compliant,39778.0,Interior Painting,4318.28,2024-07-17,Spencerfort,5 days,2025-05-08,Closed,1,1,0
37729,"1524 Davis Landing
East Emily, GA 07684",3876,56,Industrial,5,Good,Wood,"Sprinklers, Alarms","Elevator, Ramps, None, Wide Doorways",Parent long.,Office,Occupied,Lead Paint,47629.0,2024-05-04,Failed,Kid car specific together drive.,Non-compliant,29838.0,Interior Painting,796.91,2024-05-04,New Daltonmouth,1 days,2024-12-18,Closed,1,1,0
37732,"985 Wheeler Knolls
Lake Christopher, GA 26016",9687,57,Residential,2,Excellent,Steel,"Alarms, Extinguishers, Sprinklers","Wide Doorways, None, Elevator, Ramps",Like head.,Retail,Occupied,Asbestos,12433.0,2024-01-11,Passed,Peace main another.,Non-compliant,38646.0,Roof Repair,1885.42,2024-03-16,Lake Katrinatown,5 days,2025-08-21,Expired,1,1,1
37746,"958 Gomez Loop Suite 134
West James, RI 41935",4729,16,Industrial,6,Fair,Wood,"Extinguishers, Sprinklers, Alarms","Wide Doorways, None, Ramps",Assume marriage upon.,Office,Vacant,Asbestos,408.0,2022-09-01,Failed,Town increase sell community.,Compliant,44048.0,Electrical Work,3371.27,2024-01-01,Christinahaven,5 days,2025-07-18,Closed,1,1,1
37746,"958 Gomez Loop Suite 134
West James, RI 41935",4729,16,Industrial,6,Fair,Wood,"Extinguishers, Sprinklers, Alarms","Wide Doorways, None, Ramps",Assume marriage upon.,Office,Vacant,Asbestos,24116.0,2021-10-24,Passed with minor issues,Price water girl government.,Non-compliant,44048.0,Electrical Work,3371.27,2024-01-01,Christinahaven,5 days,2025-07-18,Closed,1,1,1
37748,"3881 Zamora Spurs Suite 165
New Brian, TN 36639",7375,89,Commercial,9,Good,Steel,Alarms,"None, Wide Doorways, Elevator, Ramps",Commercial remain.,Office,Occupied,Lead Paint,41359.0,2022-01-25,Passed with minor issues,Military from bed different rule fire.,Compliant,23320.0,Roof Repair,2176.41,2024-09-13,Lake Kim,3 days,2024-12-07,Pending,1,0,0
37748,"3881 Zamora Spurs Suite 165
New Brian, TN 36639",7375,89,Commercial,9,Good,Steel,Alarms,"None, Wide Doorways, Elevator, Ramps",Commercial remain.,Office,Occupied,Lead Paint,41359.0,2022-01-25,Passed with minor issues,Military from bed different rule fire.,Compliant,28082.0,Electrical Work,1703.09,2024-03-12,North Brian,4 days,2025-06-19,Converted,1,0,0
37751,"8447 Mccarthy Turnpike Apt. 396
Dawntown, AZ 68165",1820,75,Industrial,7,Fair,Brick,"Sprinklers, Alarms, Extinguishers","Ramps, Elevator, None",What home.,Retail,Vacant,Lead Paint,40326.0,2024-04-02,Failed,Current fear travel actually than.,Non-compliant,31020.0,Plumbing,2700.83,2024-04-15,North Raymond,6 days,2025-03-24,Closed,1,1,1
37776,"428 Brent Street Apt. 031
South Michelle, FL 09478",9924,88,Commercial,8,Poor,Steel,Alarms,"Elevator, Wide Doorways, Ramps, None",Spring order can.,Office,Vacant,Lead Paint,33085.0,2022-08-09,Passed,Popular least wish reveal behavior family clear.,Compliant,4430.0,Roof Repair,2559.58,2024-02-22,South Veronicafort,3 days,2024-10-08,Pending,1,0,0
37776,"428 Brent Street Apt. 031
South Michelle, FL 09478",9924,88,Commercial,8,Poor,Steel,Alarms,"Elevator, Wide Doorways, Ramps, None",Spring order can.,Office,Vacant,Lead Paint,45772.0,2023-02-14,Passed,Could doctor account moment entire.,Non-compliant,4430.0,Roof Repair,2559.58,2024-02-22,South Veronicafort,3 days,2024-10-08,Pending,1,0,0
37779,"963 James Springs Suite 360
South Andrew, MD 93993",1003,64,Industrial,3,Good,Steel,"Alarms, Extinguishers, Sprinklers","Elevator, Ramps, Wide Doorways, None",Newspaper stuff without.,Retail,Occupied,Mold,27643.0,2021-10-10,Passed with minor issues,Expert green commercial challenge what.,Non-compliant,15886.0,HVAC Installation,3357.26,2024-09-14,East Vanessa,7 days,2024-12-20,Converted,1,1,1
